Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,10.36,10.33,생명존중을 실천하는 위더스 제약에서 6시를 알려드립니다.,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,42.44,71.08,28.64,외롭고 쓸쓸하다는 말을 입에 달고 사는 친구들이 주변에 많습니다 아 외로워 진짜 외로워 진짜 진짜 외로워 내게 남겨진 건 차리찬 술잔과 눈물뿐인 것 같아 그러면서 40년이나 된 노래 외로운 술잔을 외롭게 쓸쓸하게 철양하게 아프게 읊조리는 친구도 있습니다 아 이제 그만 외로움 좀 그만 낭비해,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,77.27,82.3,5.030000000000001,자신의 외로움으로 주변을 오염시키는 친구들을 향해 외칩니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,82.32,87.23,4.910000000000011,아 이제는 너의 외로움을 에너지로 쓰는 법을 배우도록 해.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,87.25,93.08,5.829999999999998,그동안 충분히 외로움을 마구 허비했으니까 이제는 좀 달라지도록 해.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,94.11,123.71,29.599999999999994,외로움을 없애려고만 들지 말고 외로움을 가지고서 할 수 있는 발전적 일들을 찾으라고 조언합니다 외로움을 아끼고 보듬으며 할 수 있는 일들이 찾아보면 꽤 있을 겁니다 지금은 지독하게 외로운 시대라고 사람들은 어느 시대를 살든 늘 말해왔죠,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,125.48,131.07,5.589999999999989,날씨 때문에 외로움 지수가 확 올라가는 저녁입니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,131.09,141.05,9.960000000000008,그래도 우리는 홀로 덩그러니 버려지기 위해 이 세상에 온 게 아닐 겁니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,141.07,144.25,3.180000000000007,자 11월 26일 화요일입니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,146.96,148.4,1.4399999999999975,배철수의 막캠프 출발합니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,193.03,218.18,25.15000000000001,고맙습니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,GUEST
speech,408.47,436.37,27.899999999999977,예스 예언주와 노래 owner of a lonely heart 들었습니다 예스라는 밴드가 음악 장르로 분류를 해보면 약간 프로그레시브 락밴드 아니에요 싱글차트 히트곡을 내기 어려운데 아 이 곡은 싱글차트 1위에 올랐죠 예스 owner of a lonely heart 외로워도 좋다 백혜미 이승계 0833번 아,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,436.62,443.27,6.649999999999977,배철수의 음악 캠프 방송 안 되는 시간은 어떻게 하실게요?,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,443.29,446.19,2.8999999999999773,다시 듣기로?,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,446.22,455.21,8.989999999999952,배철수의 음악 캠프를 듣는 동안은 우리 모두 같이 함께 들으니까 외롭지 않을 수 있죠.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,455.23,455.39,0.1599999999999681,그래요.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,455.41,459.13,3.7199999999999696,외로운 분들은 모두 모이시기 바랍니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,460.21,470.1,9.890000000000043,모였으면 뒤돌아가 아니에요 그냥 모이세요 외로움을 함께 나누면 조금씩 줄어들 겁니다,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,471.33,473.76,2.430000000000007,배철수의 음악 캠프 출발했습니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,474.12,478.36,4.240000000000009,첫 곡으로 Yes의 Owner of a Lonely Heart 들었고요.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,478.38,499.86,21.480000000000015,"1부, 2부 현대해상화재보험, 벤트플라겔 태극제의학, LG 힐링미 안마의자, 주식회사 자코모, 미래세증권, 동아약품 하나투어, IS동석, 주식회사 다우닝, 신한은행, KFC코리아, 백조싱크, 삼성자산운용코덱스에서 함께합니다.",SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,499.83,519.65,19.819999999999997,가입 시 유의사항을 확인하세요.,SPEAKER_22:1.00s(1.000),SPEAKER_22,AD
speech,519.88,546.31,26.42999999999995,자극이 적으니까 멍에 바르다 벤트플라겔 얼굴부터 발끝까지 멍에 빠르다 벤트플라겔 누구라도 어떤 부위라도 깊은 멍에 붓기 타박성까지 멍에 바르다 멍에 빠르다 태극제약 벤트플라겔 약국에서 찾으세요 태극제약 마음에 폭풍이 몰아치는 하루였다면 잠시 귀 기울여 보세요,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,549.13,556.15,7.019999999999982,이 소리는 스트레스 감소를 도와주는 안마의자 LG 힐링미의 마인드케어 사운드입니다.,SPEAKER_20:1.00s(1.000),SPEAKER_20,AD
speech,556.17,559.56,3.3899999999999864,휴식의 새로운 바이브 LG 힐링미 MX9,SPEAKER_20:1.00s(1.000),SPEAKER_20,AD
speech,560.33,590.15,29.819999999999936,다 같은 소파라도 쉽게 자코모가 될 수는 없죠 오랜 소파 장인 정신으로 주문 후 모든 과정을 직접 만드는 독보적 소파 퀄리티 이것이 소파 브랜드 호감도 1위의 퀄리티 정신 소파는 결국 자코모 24년 엠브레인 소파 브랜드 호감도 조사 기간 한정 건너오세요 당신의 퇴직연금이 원하던 글로벌한 세계로 내 연금 상품 그대로 중도해지 없이도 실물이 저는 지금이다,SPEAKER_08:1.00s(1.000),SPEAKER_08,AD
speech,590.23,597.47,7.240000000000009,원금 손실 유의.,SPEAKER_09:1.00s(1.000),SPEAKER_09,AD
speech,597.74,599.62,1.8799999999999957,투자 전 상품 설명서 및 약관 필독.,SPEAKER_17:1.00s(1.000),SPEAKER_17,AD
speech,651.64,676.28,24.639999999999983,한글자막 by 한효주 한글자막 by 한효주,SPEAKER_05:1.00s(1.000),SPEAKER_05,AD
speech,701.22,703.92,2.699999999999932,고맙습니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,GUEST
speech,726.6,747.68,21.079999999999927,고맙습니다.,SPEAKER_05:1.00s(1.000),SPEAKER_05,AD
speech,773.35,780.42,7.069999999999936,고맙습니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,GUEST
