Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,8.86,8.83,생명존중을 실천하는 위더스 제약에서 6시를 알려드립니다.,SPEAKER_19:1.00s(1.000),SPEAKER_19,AD
speech,40.87,48.76,7.890000000000001,시멘트와 물과 모래를 섞어서 만들어내는 콘크리트는 단단한 게 미덕입니다.,SPEAKER_26:1.00s(1.000),SPEAKER_26,DJ
speech,48.78,51.18,2.3999999999999986,정치권에서는 언제나 자기 편.,SPEAKER_26:1.00s(1.000),SPEAKER_26,DJ
speech,51.2,59.69,8.489999999999995,이미 잡힌 물고기라면서 콘크리트 지지층을 우대하는 척하며 홀대하는 경향이 있습니다.,SPEAKER_26:1.00s(1.000),SPEAKER_26,DJ
speech,59.71,69.53,9.82,시멘트에 물을 섞어 반죽한 뒤 거기에 모래나 자갈 같은 것을 배합해 단단하게 만드는 것을 흔히 공구리 친다고 말합니다.,SPEAKER_26:1.00s(1.000),SPEAKER_26,DJ
speech,75.83,103.68,27.85000000000001,콘크리트를 양생할 때 시멘트와 물과 모래가 적절히 섞여서 각자 제 역할을 하지 않으면 절대 단단해지지 않아요 사람의 관계도 마찬가지죠 사람의 관계도 각자의 역할을 헤아리며 서로 신뢰할 수 있어야 단단해져요 겉보기만으로는 알 수 없어요 겉으론 멀쩡해도 내부에서 이미 문제가 생겼다는 걸 알 수 없어요,SPEAKER_26:1.00s(1.000),SPEAKER_26,DJ
speech,115.88,121.86,5.980000000000004,자연스러운 건축이라는 책에서 한 줄 인용합니다.,SPEAKER_26:1.00s(1.000),SPEAKER_26,DJ
speech,121.88,128.39,6.509999999999991,콘크리트의 으스스함은 그 내용이 보이지 않는 데 있다.,SPEAKER_26:1.00s(1.000),SPEAKER_26,DJ
speech,128.41,140.36,11.950000000000015,철근과 콘크리트로 만들어져 있어 절대 무너지지 않을 것 같은 관계도 보이지 않는 균열과 부식으로 위태로울 수 있습니다.,SPEAKER_26:1.00s(1.000),SPEAKER_26,DJ
speech,140.38,144.33,3.950000000000017,11월 25일 월요일입니다.,SPEAKER_26:1.00s(1.000),SPEAKER_26,DJ
speech,144.35,144.57,0.2199999999999988,배철수의 음악 캠프.,SPEAKER_26:1.00s(1.000),SPEAKER_26,DJ
speech,146.17,147.84,1.670000000000016,출발합니다!,SPEAKER_26:1.00s(1.000),SPEAKER_26,DJ
