Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,10.56,10.53,환경책임보험이 있어 우리 동네 오늘도 안심 대한민국 내일도 안심 이 캠페인은 환경부와 환경책임보험사업단이 함께합니다.,SPEAKER_19:1.00s(1.000),SPEAKER_19,AD
speech,11.98,25.06,13.079999999999998,고객들의 마음을 사로잡기 위해 SBS 라디오와 함께하세요.,SPEAKER_27:1.00s(1.000),SPEAKER_27,AD
speech,26.52,33.28,6.760000000000002,고객들의 마음을 사로잡기 위해 SBS 라디오,SPEAKER_27:1.00s(1.000),SPEAKER_27,AD
speech,40.77,54.29,13.519999999999996,박하선의 신의 다운,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,65.59,73.13,7.539999999999992,"영화 위키드의 오프닝, 사악한 초록마녀 엘파바가 드디어 최후를 맞습니다.",SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,73.15,80.48,7.329999999999998,그리고 기뻐하는 오즈민들 사이에서 호기심 많은 누군가가 질문하죠.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,80.5,81.2,0.7000000000000028,대체 사악함이란 뭘까요?,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,90.13,94.35,4.219999999999999,오프닝에서 이런 질문을 던졌다 그럼 대충 눈치가 빤하죠?,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,95.01,100.16,5.149999999999992,이 영화는 사악함이 뭔지 깨닫는 여정을 담았습니다.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,100.18,109.65,9.47,스포일러가 되지 않게 예고편에 나온 정보로만 말씀을 드리면 사실 사악한 초록마녀 엘파바는 외로운 소녀입니다.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,109.67,116.03,6.359999999999999,남들과 피부색이 다르다는 이유로 쉽게 어울리지 못하고 손가락질을 받거든요.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,116.6,121.69,5.090000000000003,그런 그녀의 서사를 통해 영화는 말합니다.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,121.71,128.82,7.109999999999999,사악함이란 나와 다르다는 이유로 쉽게 타인을 악하다고 규정짓는 시선이라고요.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,128.84,129.38,0.539999999999992,안녕하세요.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,138.87,139.35,0.4799999999999897,박하선의 시내타운 박하선입니다.,SPEAKER_16:1.00s(1.000),SPEAKER_16,AD
speech,139.84,158.18,18.340000000000003,Why can't you stay calm for once?,SPEAKER_16:1.00s(1.000),SPEAKER_16,MUSIC
speech,158.2,158.86,0.660000000000025,Instead of flying off the handle?,SPEAKER_15:1.00s(1.000),SPEAKER_15,MUSIC
speech,169.79,194.89,25.099999999999994,now now now now now,SPEAKER_16:1.00s(1.000),SPEAKER_16,MUSIC
speech,200.66,229.79,29.129999999999995,but i don't want it no i can't want it anymore something has changed within me,SPEAKER_15:1.00s(1.000),SPEAKER_15,MUSIC
speech,230.43,244.59,14.159999999999997,Something is not the same I'm through with playing by the rules of someone else's game,SPEAKER_15:1.00s(1.000),SPEAKER_15,MUSIC
speech,262.98,289.2,26.21999999999997,And leap It's time to try defying gravity I think I'll try defying gravity And you can't pull me down Can't I make you understand You're having delusions of grandeur I'm through accepting limits,SPEAKER_15:1.00s(1.000),SPEAKER_15,MUSIC
speech,289.71,309.84,20.129999999999995,cause someone says they're so some things I cannot change but till I try I'll never know too long I've been afraid of losing love I guess I've lost well if that's love it comes at much too high up,SPEAKER_15:1.00s(1.000),SPEAKER_15,MUSIC
speech,314.35,332.7,18.34999999999997,이리 와.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,332.72,333.94,1.2199999999999704,우리가 할 수 있는 일을 생각해봐.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,335.66,365.18,29.519999999999985,Unlimited Together we're Unlimited Together we'll be the greatest team there's ever been Glinda Dreams the way we planned them If we work in tandem There's no fight we cannot win Just you and I,SPEAKER_15:1.00s(1.000),SPEAKER_15,MUSIC
speech,365.15,392.77,27.620000000000005,너가 와?,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,400.24,430.16,29.920000000000016,I hope you're happy Now that you're choosing this You too I hope it brings you bliss I really hope you get it And you don't live to regret it I hope you're happy in the end I hope you're happy My friend,SPEAKER_16:1.00s(1.000),SPEAKER_16,MUSIC
speech,433.84,442.43,8.590000000000032,나야!,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,442.45,442.51,0.0600000000000022,나야!,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,442.53,442.65,0.1200000000000045,나야!,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,443.01,443.07,0.0600000000000022,나야!,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,443.13,443.19,0.0600000000000022,나야!,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,449.67,472.53,22.85999999999996,to the western sky has someone told me lately everyone deserves a chance to fly and if I'm flying solo at least I'm flying free to those who ground me take a message back from me,SPEAKER_15:1.00s(1.000),SPEAKER_15,MUSIC
speech,475.03,504.26,29.230000000000015,I am defying gravity I'm a flying high defying gravity I'm too numb not swimming in now I'm limited,SPEAKER_15:1.00s(1.000),SPEAKER_15,MUSIC
speech,510.77,540.54,29.769999999999985,Unlimited Unlimited And nobody in all of us No wizard that there is or was Is ever gonna bring,SPEAKER_15:1.00s(1.000),SPEAKER_15,MUSIC
speech,543.51,546.33,2.82000000000005,I hope you're happy,SPEAKER_15:1.00s(1.000),SPEAKER_15,MUSIC
speech,589.69,600.01,10.319999999999936,11월 26일 화요일 박하산의 시내타운 첫 곡은 영화 위키드에서 신시아의 리부 아리아나 그란데의 디파잉 그래비디 듣고 왔습니다.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,600.75,626.69,25.94000000000005,최근 개봉한 영화 위키드 나우유 시미를 만든 존츠 감독의 작품 신시아 에리보 아리아나 그란데가 주연을 맡았어요 미국의 고전 동화 오즈의 마법사의 스피노프 버전으로 서쪽 마녀 엘파바와 동쪽 마녀 글린다의 우정과 모험을 다뤘습니다 우리나라에서도 반응이 좋지만 특히 미국에서 대박을 터뜨리며 개봉 첫날만 657억을 벌었대요,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,627.02,634.88,7.860000000000014,"확실히 서양 사람들에겐 문화적으로 오즈의 마법사, 위키드에 얽힌 향수가 있는 것 같죠?",SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,634.98,645.28,10.299999999999956,신시아의 리버 아리아나 그란데 이미 톱스타인 두 사람이 긴 오디션 끝에 캐스팅이 됐고 합격 소식에 눈물을 펑펑 흘리는 영상이 화제가 되기도 했습니다.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,645.26,667.09,21.83000000000004,영화 보기 전 중요한 정보를 말씀드리면 이 영화는 파트 1이에요 내년에 파트 2가 나올 예정이라고 합니다 향선님은 위키드 저 보고 왔죠 초록마녀는 사악함보다 진짜 외로웠던 아이예요 딸 앞에서 글린다 흉내를 내면서 머리를 뒤로 젖혀서 이렇게 흔들었더니 엄마 그러는 거 아니에요 그러더라구요,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,667.79,669.96,2.1700000000000728,현진님은 성과 악은요.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,670.36,674.41,4.0499999999999545,상황과 시각의 차이로 결정이 되는 것 같아요.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,674.43,679.8,5.3700000000000045,왜 누군가를 죽여도 전쟁에서는 영웅의 조건이듯이요.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,679.82,680.46,0.6399999999999864,그러게요.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,680.8,681.6,0.8000000000000682,그러고 보니까 그러네.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,681.62,683.83,2.2100000000000364,많은 생각을 하게 되는 댓글이었습니다.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,684.73,689.36,4.629999999999996,민숙님은 뮤덕은 영화관에서 박수칠 뻔했다고 뮤지컬 덕후시군요.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,689.38,691.39,2.009999999999991,인터미션 1년을 어떻게 기다려요.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,691.43,693.97,2.5400000000000773,그러고 보니까 인터미션 1년이네요.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,693.99,700.16,6.169999999999959,우리 수연님은 난인병원 다니면서 지쳐서 차에서 펑펑 울고 아이고 시동을 켰는데 음.,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
speech,700.14,728.6,28.46000000000004,딱 나오는 노래가 뭐든지 해낼 수 있을 것 같은 느낌을 주네요 힘내보겠습니다 하셨어요 우리 수연님 저는 플랭 요가를 한 적이 있는데 거기 선생님들이 계속 임신해서 나가셨거든요 왜냐면 이게 코어가 코어의 환경이 개선이 되면서 임신이 되게 잘 된다고 하더라고요 그래서 그때 다니다 원장님은 둘째를 가지면서 100일도 안 돼서 둘째가 생겨서 학원이 없어지고 막,SPEAKER_13:1.00s(1.000),SPEAKER_13,DJ
