Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,16.96,16.93,지금 당장 구글 플레이 애플 스토어에서 KBS 플러스를 다운받으세요.,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,35.28,39.93,4.649999999999999,이은지의 가요광장 안녕하세요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,40.25,42.14,1.8900000000000008,DJ 이은지입니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,53.09,54.25,1.1599999999999966,게스트 분들이요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,54.65,70.5,15.85,다른 프로그램에서는 안 보여준 텐션인데 가요 광장에서는 여실히 드러날 때 어디에서도 안 보여준 모습인데 텐디하고만 만나면 그 낯설고 새로운 것들이 나올 때 디스크 자키로서 그게 참 짜릿하더라고요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,71.14,72.78,1.6400000000000006,우리 청취자 여러분도 그렇죠?,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,73.19,77.61,4.420000000000002,여기 오면 이 얘기 저 얘기 다 하게 되고 그쵸?,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,77.63,77.67,0.0400000000000062,네?,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,78.41,80.61,2.200000000000003,제가 잘해서 그런 거라고요?,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,80.93,82.81,1.8799999999999957,아이 그러니까요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,82.83,85.28,2.450000000000003,애가 적당히 잘해야 되는데 너무 잘하죠.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,85.46,103.85,18.39,아우 네 집 DJ인지 참 기특하다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,103.87,103.93,0.0600000000000022,그쵸?,UNKNOWN:1.00s(1.000),,AD
speech,118.8,130.61,11.810000000000016,여기 살든 말든 내버려둘래 어차피 내가 살아 내 인생 내 거니까 I'm so bad bad 차라리 기적일 래 눈치 보느라 착한 척,SPEAKER_07:1.00s(1.000),SPEAKER_07,AD
speech,174.0,176.58,2.5800000000000125,Everybody everybody everybody teaching me,SPEAKER_05:1.00s(1.000),SPEAKER_05,GUEST
speech,281.69,284.12,2.430000000000007,이은지의 가요광장 오늘 첫 곡은요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,284.13,287.1,2.9700000000000277,It's a wannabe 였습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,287.68,292.48,4.800000000000011,취재들 오프닝부터 텐디가 좀 셀프 칭찬 좀 해봤습니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,292.62,295.57,2.9499999999999886,셀프 칭찬하는 거 굉장히 좋다고 생각해요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,295.77,296.77,1.0,건강에도 좋고요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,297.51,300.75,3.240000000000009,심폐기능이 강화되고 몸에서 막 콜라겐이 흘러나와요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,301.35,303.72,2.3700000000000045,셀프 칭찬 다들 해주셔야 됩니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
