Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,4.76,4.73,안녕하세요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,AD
speech,11.93,13.93,2.0,코지마 브랜드 마케터 이광희입니다.,SPEAKER_17:1.00s(1.000),SPEAKER_17,AD
speech,14.43,18.06,3.629999999999999,라디오를 들으시는 분들이라면 이 노래 한 번쯤은 들어보셨죠?,SPEAKER_17:1.00s(1.000),SPEAKER_17,AD
speech,18.52,24.47,5.949999999999999,귀에 쏙쏙 들어오는 라디오 CM송으로 코지마는 안마의자 대표 브랜드로 자리매김했습니다.,SPEAKER_17:1.00s(1.000),SPEAKER_17,AD
speech,24.49,28.21,3.7200000000000015,고객들의 마음을 사로잡기 위해 SBS 라디오와 함께하세요.,SPEAKER_17:1.00s(1.000),SPEAKER_17,AD
speech,39.08,52.55,13.47,박하선의 시내 타운,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,63.67,68.05,4.379999999999996,영화 블러드 다이아몬드에서 아프리카 내전 지역.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,68.07,73.58,5.510000000000005,무장세력은 다이아를 얻으려고 현지인들을 학살합니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,73.92,77.75,3.8299999999999983,이 참혹한 상황에 데니가 말하죠.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,77.77,79.23,1.460000000000008,가끔은 궁금해져.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,79.25,82.49,3.239999999999995,우리가 하는 일을 신이 용서하실지.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,82.51,83.85,1.3399999999999892,그러다 금세 깨닫곤 하지.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,84.83,87.28,2.450000000000003,신은 오래전 이곳을 떠났다는 걸.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,94.3,99.97,5.670000000000002,영화를 보면 그깟 다이아가 뭐라고 사람을 파리목숨처럼 대합니다.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,99.99,103.3,3.3100000000000023,그런데 이런 기획기사가 있어요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
speech,103.6,108.25,4.650000000000006,전 우주적으로 봤을 때 다이아는 결코 귀한 자원이 아니라고요.,SPEAKER_23:1.00s(1.000),SPEAKER_23,DJ
