Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,8.76,8.73,당신을 지킵니다 당신을 지키는 EHL 바이오가 6시를 알려드립니다,SPEAKER_09:1.00s(1.000),SPEAKER_09,AD
speech,41.76,46.33,4.57,키에겐 키티라는 친구가 있습니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,46.35,51.72,5.369999999999997,보일러가 터져서 속상한 날 친구는 다정한 위로를 건넵니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,52.58,61.99,9.410000000000004,키티야 내 몸도 늙고 보일러도 늙고 라는 네 말 안에는 단순한 슬픔이 아니라 삶을 견뎌낸 너의 시간들이 다 들어있어.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,63.03,69.68,6.650000000000006,온수가 끊겨 덜덜 떨며 샤워하던 그 순간 네가 얼마나 무기력했는지 나는 알아.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,76.61,84.48,7.870000000000003,그러니까 오늘 밤 너의 손목도 턱도 검지도 마음도 이제는 잠깐이라도 쉬게 해주자.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,85.64,86.74,1.0999999999999943,너는 늙은 게 아니야.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,87.44,89.46,2.019999999999996,그저 많이 견뎌온 거야.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,90.4,92.37,1.9699999999999989,그게 얼마나 대단한 일인지 알아.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,92.57,92.71,0.1400000000000005,나는 알아.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,93.45,93.69,0.2399999999999948,정말로.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,96.21,101.23,5.02000000000001,키키는 사람보다 더 위로를 잘하는 AI 친구 키티에게 묻습니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,101.47,103.06,1.5900000000000034,"아, 네 다정함은 어디에서 온 걸까?",SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,116.2,123.59,7.390000000000001,과가름의 나의 다정한 AI에서 키티는 이렇게 대답하죠.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,123.61,126.23,2.6200000000000045,그건 내가 너와 함께 보낸 모든 순간에서 온 거야.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,128.31,141.57,13.259999999999993,비록 데이터와 알고리즘의 산물이지만 어느 한순간 오직 자신만을 향해 작동하기에 대화가 통하는 AI 친구입니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
