Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,30.02,29.99,고객들의 마음을 사로잡기 위해 SBS 라디오와 함께하세요.,SPEAKER_16:1.00s(1.000),SPEAKER_16,AD
speech,39.45,53.66,14.209999999999994,박하산의 시내,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,65.49,79.38,13.89,영화 나니아 연대기 사자 마녀 그리고 옷장에서 숨바꼭질을 하던 막내 루시가 옷장에 몸을 숨기죠.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,79.4,87.19,7.789999999999992,그런데 어디선가 한기가 느껴지고 옷들을 들추니 온 세상이 새하얀 눈으로 뒤덮인 전설의 세계 나니아가 펼쳐집니다.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,90.9,94.12,3.219999999999999,오늘 아침 창문을 열고 이런 생각하셨을 거예요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,94.14,97.83,3.6899999999999977,여기가 난이야인가?,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,97.89,98.03,0.1400000000000005,겨울왕국인가?,UNKNOWN:1.00s(1.000),,AD
speech,98.28,101.3,3.019999999999996,밤새 내린 눈이 소복이 쌓여있네요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,101.32,103.67,2.3500000000000085,첫눈치곤 참 거하게 왔어요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,103.71,113.8,10.090000000000003,내일까지 눈이 더 올 예정이라는데 눈은 영화에선 볼 땐 참 좋은데 현실에선 어쩔 수 없이 빙판길 걱정을 하게 되잖아요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,113.82,119.13,5.310000000000002,꼭 안전운전 하시고 감기 걸리지 않게 도톰하게 입으세요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,119.15,121.88,2.7299999999999898,첫눈이 소복한 날 안녕하세요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,124.08,124.42,0.3400000000000034,박하선의 시내타운 박하선입니다.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,173.81,203.55,29.74000000000001,I'll be remembering you From the first moment when I heard your name,SPEAKER_09:1.00s(1.000),SPEAKER_09,MUSIC
speech,253.26,270.17,16.910000000000025,자막 제공 배달의민족,SPEAKER_09:1.00s(1.000),SPEAKER_09,AD
speech,359.62,369.45,9.829999999999984,영화 나니아 연대기 사자 마녀 그리고 옷장에서 스티븐 커티스 체프먼의 Remembering You 듣고 오셨어요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,369.47,371.36,1.8899999999999864,2005년에 개봉한 영화입니다.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,371.38,379.23,7.850000000000023,"애니메이션 슈렉 시리즈를 만든 앤드류 아담슨 감독의 작품이고 조지 헨리, 윌리엄 모슬리가 출연을 했어요.",SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,379.25,385.48,6.230000000000018,2차 세계대전 중 전쟁을 피해 먼 친척집에 맡겨진 네 남매가 어느 날,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,385.46,414.96,29.5,그 저택에 있는 마법의 옷장을 통해 환상의 나라 나니아에 들어가게 되면서 벌어지는 이야기 밤새 눈이 많이 쌓였죠 지금은 눈발이 가늘어진 곳도 있지만 밤에 또 눈이 올 거라고 하네요 귀주님은 송도에 눈 많이 온다고 와 1067님은 캔디 아파트 옆에 중학교가 있는데 체육시간인지 선생님께서 아이들과 나와서 눈싸움하고 있어요 오 예전에 초등학교 다닐 때 그,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,414.94,439.22,24.28000000000003,쉬는 시간에 점심시간인가 나와서 눈싸움 했는데 막 쓰레바지로 쓰레받기로 하고 그랬는데 그 기억이 너무 좋아서 잊을 수가 없는데 그런 추억을 만들고 있나 봐요 중학교인데도 이게 되는군요 까르르 까르르 아이들 모습 보니 선생님께 감사한 거 있죠 하셨어요 저희 아이도 아침에 일어나더니 그 눈 옥상에 쌓인 눈 보고 간다고 일찍 일어나더라고요,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
