Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,10.35,10.32,이 캠페인은 환경부와 환경책임보험사업단이 함께합니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,AD
speech,11.66,33.95,22.290000000000003,고객들의 마음을 사로잡기 위해 SBS 라디오와 함께하세요.,SPEAKER_19:1.00s(1.000),SPEAKER_19,AD
speech,40.97,54.44,13.47,박하선의 시내타운,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,65.44,70.21,4.769999999999996,영화 해리포터와 아즈카반의 죄수에서 호그와트행 열차.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,70.23,77.8,7.569999999999993,갑자기 기차 안 모든 것이 얼기 시작하고 뼛속까지 시리게 만드는 디멘터가 등장합니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,77.82,82.55,4.730000000000004,그러자 놀란 학생들의 입김이 하얗게 번지죠.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,89.89,94.96,5.069999999999993,출근길 눈폭탄에 디멘터를 만난 것처럼 정신이 쏙 빠지셨죠.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,95.82,99.65,3.830000000000013,11월에 이렇게 눈이 많이 온 게 무려 117년 만이래요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,100.23,109.91,9.679999999999993,정말 마법을 쓸 수 있다면 이따 여러분의 퇴근길엔 해리포터처럼 순간이동이라도 시켜드리고 싶은데 제가 머그린 게 참 안타깝습니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,110.5,116.2,5.700000000000003,그렇지만 어떻게라도 마음을 좀 녹여드리고 싶어서 준비를 해봤어요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,116.22,120.45,4.230000000000004,눈이 많이 내린 날 여러분의 오전은 어땠는지 보내주세요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,120.47,125.39,4.920000000000002,전 아침에 조심조심 운전하느라 아이 등교시키는데.,SPEAKER_06:1.00s(1.000),SPEAKER_06,AD
speech,126.35,131.2,4.849999999999994,소개된 모든 게 아무튼 달콤 따뜻한 유자차 교환권을 보내드려요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,131.22,133.8,2.5800000000000125,그리고 오늘도 안전운전 잊지 마시고요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,133.82,134.22,0.4000000000000057,안녕하세요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,135.03,136.59,1.5600000000000025,박하산의 시내타운 박하산입니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,145.88,175.47,29.590000000000003,아멘,UNKNOWN:1.00s(1.000),,AD
speech,178.75,196.69,17.939999999999998,시청해주셔서 감사합니다.,UNKNOWN:1.00s(1.000),,AD
speech,269.09,278.28,9.189999999999998,11월 28일 목요일 박하산의 시네타운 첫 곡은 영화 해리포터와 아즈카반의 죄수에서 프로로그 듣고 왔어요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,278.3,279.78,1.4799999999999611,2004년에 개봉한 영화입니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,279.84,283.07,3.230000000000018,해리포터와 아즈카반의 죄수.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,283.09,292.02,8.930000000000007,"그래비티를 만든 알폰소 쿠아론 감독의 작품이고 다니엘 레드클리프, 엠마 왓슨, 루퍼트 그린트가 출연을 했어요.",SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,292.0,317.06,25.06,아즈카반의 죄수가 타루구라고 그 이후로 영혼을 빨아들이는 아즈카반의 무시무시한 간수 디멘터가 호그와트에 머물면서 벌어지는 이야기 어제에 이어서 오늘도 태설특보가 이어지고 있습니다 특히 서울은 117년 만에 11월 중 가장 많은 눈이 내렸대요 이러면 도로가 얼 가능성이 크니까 조심조심해서 이동하셔야겠습니다,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,318.58,328.79,10.210000000000036,옥심님이 오늘 출근할 때 눈이 쌓인 두께가 제법 되다 보니까 어디든 걸을 때마다 발이 푹푹 빠져서 아유 양쪽 양말이 모두 흠뻑 젖어서 너무 추웠대요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,329.55,331.79,2.240000000000009,다들 길 미끄러우니 조심하세요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,331.93,335.25,3.319999999999993,양말 하나 사올까요 하셨어요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,335.27,336.16,0.8900000000000432,그것도 방법이네요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,336.18,338.48,2.300000000000012,양말은 뭐 계속 신으니까.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,338.5,348.59,10.089999999999977,진짜 길은 큰 길은 좀 정리가 됐는데 도보나 보도블럭 그런 도보로 걷는 보도블럭이나 골목은 좀 아직 눈이,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,348.57,357.6,9.03000000000003,막 추적추적하게 있더라고요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,357.62,368.96,11.339999999999977,아침에 남편이 아침 비행이 있어서 비행기가 뜰려내는데 다행히 떴다고 근데 많이 결항도 됐대고 어제 한참 눈 내리는 걸 보면서 밤에 이렇게 계속 눈이 내리면 어떻게 될까?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,370.17,371.69,1.5199999999999818,되게 무서운 생각이 들었어요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,373.31,377.29,3.980000000000018,초롱님이 아이 둘 등원시키려니 땀이 뻘뻘 났대요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,377.31,381.8,4.490000000000009,"내복, 헛옷, 외투, 모자, 장갑, 마스크 빨리 천천히 해를 반복한 아침.",SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,381.82,384.55,2.730000000000018,밖에서는 눈 만지느라 또 한 세월이었대요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,384.99,388.18,3.1899999999999977,운동 갈 힘이 없네요 하셨어요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,389.71,395.4,5.689999999999998,저는 그래서 밤에 내일 입을 거 정해놔 이러면서 해놓으면 조금 편해요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,395.42,399.77,4.349999999999966,그리고 일어나서 네가 입어 이러면 좀 편하더라고요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,399.79,406.4,6.609999999999957,근데 자신 없대서 아침에 너무 힘들어해서 어느 날은 그냥 그럼 입고 자 이렇게 했더니 좀 낫더라고요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,406.38,422.52,16.139999999999986,5441님이 저는 이제 막 12주된 임산부라고 어제 오늘 아침 출근길이 정말 정말 정말 힘들었다고 안 넘어지려고 참새마냥 총총총 주위 살피며 걷느라 출근만 해도 온몸에 진이 빠졌대요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,422.5,426.78,4.279999999999973,캔디도 모든 임산부님들도 아유 진짜 조심하셔야겠어요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,426.8,431.03,4.229999999999961,운전자분들도 오늘 하루 눈길 조심하세요 하셨습니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,431.05,435.64,4.589999999999975,아침에 이렇게 눈 쓸고 계신 분들 보니까 진짜 너무 감사하다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,435.7,439.96,4.259999999999991,우리나라 좋은 나라 이러면서 왔던 너무 대단들 하세요 진짜.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,441.35,467.06,25.70999999999998,소개된 모든 분께 유자차 교환권 보내드리고요 잠시 우리 2부의 위클리 매거진이 준비되어 있습니다 박혜연 편집장님과 함께 한 주간 영화계의 핫한 이슈들을 알아볼 거고 하고 싶은 이야기 듣고 싶은 노래가 있으시다면 무료인 고릴라나 샵 1077 짧은 건 50원 긴 건 100원의 유료 문자로 보내주세요 그럼 광고 듣고 다시 만나요 팀장님 연금도 투자하세요?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,467.46,469.87,2.410000000000025,알아서 크는 연금은 없으니까 투자해야죠,SPEAKER_01:1.00s(1.000),SPEAKER_01,AD
speech,469.93,472.42,2.490000000000009,아 투자의 차이가 연금의 차이?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,473.62,494.42,20.80000000000001,이제 연금도 투자다 N2 퇴직연금 역시 고용노동부가 선정한 2024년 퇴직연금 우수사업자 NH투자증권 원금손실유의 가입 전 상품설명서 및 약관필독 안녕하세요 이재훈입니다 가장 살기 좋은 집이 되도록 가장 빛나는 삶이 펼쳐지도록 삶을 움직이는 집 동문 디이스트,SPEAKER_23:1.00s(1.000),SPEAKER_23,AD
speech,494.57,504.92,10.350000000000025,초중고 학습권과 도보 10분 문산역 문산의 중심 문산역 3차 동문 디이스트 센트럴 견본주택 개관 중 031-651-7733,SPEAKER_07:1.00s(1.000),SPEAKER_07,AD
speech,505.08,510.19,5.110000000000014,한 회사를 똑같이 다녔는데 동기보다 내가 세금도 많이 내면 속이 타 안 타.,SPEAKER_03:1.00s(1.000),SPEAKER_03,AD
speech,510.21,511.77,1.5600000000000025,그럼 갈아타.,SPEAKER_03:1.00s(1.000),SPEAKER_03,AD
speech,511.79,518.96,7.170000000000016,삼성증권 퇴직연금으로 연말 정산 최대 900만 원까지 공제받으니까 당신의 연금력이 커집니다.,SPEAKER_06:1.00s(1.000),SPEAKER_06,AD
speech,518.98,525.87,6.889999999999986,삼성증권 투자 전 상품 설명서 및 약관 필터 원금 손실 발생 가능 및 투자 살피소 보수는 연 0.24에서 0.3%이며 홈페이지 참고.,SPEAKER_02:1.00s(1.000),SPEAKER_02,AD
speech,525.89,526.31,0.4199999999999591,안녕하세요.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,526.77,529.7,2.930000000000064,신한 프리미어 모델 김수현입니다.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,529.72,532.74,3.019999999999982,여러분께 특별한 자산관리를 소개합니다.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,532.89,541.39,8.5,"투자, 법률, 세무, 부동산 각 분야 전문가들이 당신만을 위한 맞춤 솔루션을 찾아드립니다.",SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,541.41,542.14,0.7300000000000182,지금 만나보세요.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,542.7,544.74,2.039999999999964,자산관리는 신한프리미어,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,545.01,548.43,3.419999999999959,"여러분, 위기 상황으로 어려움을 겪고 계신가요?",SPEAKER_07:1.00s(1.000),SPEAKER_07,AD
speech,548.95,552.82,3.870000000000005,혼자 고민하지 마시고 긴급복지 지원을 요청하세요.,SPEAKER_07:1.00s(1.000),SPEAKER_07,AD
speech,553.44,557.84,4.399999999999977,"생계, 의료, 연료비 등을 지원받으실 수 있습니다.",SPEAKER_07:1.00s(1.000),SPEAKER_07,AD
speech,557.86,561.8,3.939999999999941,자세한 사항은 국번 없이 129로 문의 바랍니다.,SPEAKER_07:1.00s(1.000),SPEAKER_07,AD
speech,562.27,565.21,2.9400000000000546,보건복지부가 힘이 되어드리겠습니다.,SPEAKER_07:1.00s(1.000),SPEAKER_07,AD
speech,565.31,566.67,1.3600000000000136,장비 관리하다 하루 다 갔네.,SPEAKER_03:1.00s(1.000),SPEAKER_03,AD
speech,566.69,568.39,1.6999999999999318,장비도 시간도 아끼세요.,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,568.41,568.59,0.1800000000000636,어떻게?,SPEAKER_06:1.00s(1.000),SPEAKER_06,AD
speech,568.71,571.07,2.3600000000000136,글로벌 표준의 안전한 최신 장비로.,SPEAKER_06:1.00s(1.000),SPEAKER_06,AD
speech,571.43,571.72,0.2900000000000773,고장 나면?,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,571.74,574.26,2.519999999999982,정기점검에 대체 장비도 지원돼요.,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,574.28,574.64,0.3600000000000136,그랜탈 뭔데?,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,574.82,574.9,0.0799999999999272,러터?,UNKNOWN:1.00s(1.000),,AD
speech,574.88,589.53,14.649999999999975,11월 새로운 시대가 시작됩니다.,SPEAKER_07:1.00s(1.000),SPEAKER_07,AD
speech,589.55,600.13,10.58000000000004,살고 일하고 즐기고 쉬고 누리고 거대한 원안에 당신의 삶을 모두 담은 서울원에서 만나는 라이프컬처시대,SPEAKER_07:1.00s(1.000),SPEAKER_07,AD
speech,601.22,608.55,7.329999999999927,서울원 아이파크 HDC 현대산업개발 이제 파스 고를 때 테크놀로지를 따져보세요.,SPEAKER_24:1.00s(1.000),SPEAKER_24,AD
speech,608.7,631.93,23.229999999999905,세차 타고 싶은 사람들 주목 현대 자동차를 구매하는 새로운 비법 이름하여 안심플러스 할부,SPEAKER_24:1.00s(1.000),SPEAKER_24,AD
speech,631.91,661.32,29.41000000000008,"중고차 잔가를 70%까지 보장, 차값의 3분의 1만 매달 부담없이 나눠내고 2년 뒤엔 타던 차를 그대로 반납하면 되니 완전 초대박 자세한 내용은 지점 대리점 문의 모든 곳이 연결된 미래적 워크스페이스가 옵니다 스케일, 인프라, 비전까지 현대엔지니어링이 완성하는 하이엔드 워크 에디션 신광교 클라우드시티",SPEAKER_00:1.00s(1.000),SPEAKER_00,AD
speech,661.46,685.09,23.629999999999995,1668 0668 현대 엔지니어링 함께해요 자연실로 건강한다 맛있는 닭하림 자연 닮아 자연실로 건강하게 어 하하림 착한 닭고기 자연실로 닭고기 하면 하하림,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
