Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,7.12,7.09,당신을 지키는 EHL 바이오가 6시를 알려드립니다.,SPEAKER_19:1.00s(1.000),SPEAKER_19,AD
speech,39.8,47.5,7.700000000000003,자동차를 만드는 데에는 약 2만에서 3만 개의 부품이 필요하다고 합니다.,SPEAKER_22:1.00s(1.000),SPEAKER_22,DJ
speech,47.52,57.61,10.089999999999996,"대형 제트 여객기를 만드는 데에는 수백만 개의 부속품이, 우주왕복선을 만드는 데에는 그보다 좀 많은 부속품이 필요하답니다.",SPEAKER_22:1.00s(1.000),SPEAKER_22,DJ
speech,57.63,62.44,4.809999999999995,"그렇다면 나라는 존재, 자부심을 가져도 되는 존재입니다.",SPEAKER_22:1.00s(1.000),SPEAKER_22,DJ
speech,62.46,68.11,5.649999999999999,"자동차나 비행기, 우주선보다 훨씬 정교하게 만들어졌기 때문입니다.",SPEAKER_22:1.00s(1.000),SPEAKER_22,DJ
speech,74.99,80.44,5.450000000000003,인간의 몸에는 수십 조개의 세포가 있다고 합니다.,SPEAKER_22:1.00s(1.000),SPEAKER_22,DJ
speech,80.64,92.19,11.549999999999995,"체중 70kg의 성인 남성이라면 약 36조개, 60kg의 성인 여성은 28조개의 세포가 60개 조직을 이룬다고 합니다.",SPEAKER_22:1.00s(1.000),SPEAKER_22,DJ
speech,93.45,101.39,7.939999999999998,종류로 따져도 400여 종 세포가 그 크기와 개수 사이에 타협을 이루면서 나를 만들어갑니다.,SPEAKER_22:1.00s(1.000),SPEAKER_22,DJ
speech,102.65,108.08,5.429999999999993,체세포라는 부품은 알아서 낡으면 새 것으로 대체할 줄도 압니다.,SPEAKER_22:1.00s(1.000),SPEAKER_22,DJ
speech,122.11,130.19,8.079999999999998,아무리 정교한 기계도 재생 능력에 있어서만큼은 인간을 따라올 수 없죠.,SPEAKER_22:1.00s(1.000),SPEAKER_22,DJ
speech,130.21,146.31,16.099999999999994,부품의 개수와 크기와 다양성에서도 압도적 우위를 차지하는 인체인데 놀랍게도 때가 되면 알아서 낡은 걸 새 것으로 바꿀 줄도 압니다.,SPEAKER_22:1.00s(1.000),SPEAKER_22,DJ
speech,146.33,148.67,2.339999999999975,1월 6일 화요일입니다.,SPEAKER_22:1.00s(1.000),SPEAKER_22,DJ
speech,148.69,149.73,1.039999999999992,배철수의 음악 캠프,SPEAKER_22:1.00s(1.000),SPEAKER_22,DJ
speech,151.28,173.22,21.94,Sometimes I feel I've got to run away I've got to get away from the pain you're driving,SPEAKER_05:1.00s(1.000),SPEAKER_05,MUSIC
speech,201.7,225.91,24.210000000000008,take my tears and that's not nearly all tainted love tainted love now i know i've got to run away i've got to get away you don't really want any more from me to me,SPEAKER_05:1.00s(1.000),SPEAKER_05,MUSIC
speech,225.89,255.79,29.90000000000001,You need someone to hold you tight And you think love is to pray But I'm sorry I don't pray that way Once I ran to you Now I run from you This tainted love you've given I give you all a boy could give you Take my tears and that's not nearly all,SPEAKER_05:1.00s(1.000),SPEAKER_05,MUSIC
