Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,7.75,7.72,당신을 지키는 EHL 바이오가 6시를 알려드립니다.,SPEAKER_20:1.00s(1.000),SPEAKER_20,AD
speech,41.68,50.25,8.57,겸손하게 한 해를 시작하든 야심차게 한 해를 시작하든 속도보다 역시 방향부터 생각하게 됩니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,50.27,53.21,2.9399999999999977,어떤 아이사키 선수가 이렇게 말했습니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,53.23,59.45,6.220000000000006,나는 퍽이 있었던 곳이 아니라 앞으로 갈 곳을 향해 움직인다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,59.73,69.64,9.910000000000004,신년운세가 좋든 나쁘든 상관없이 굿뉴스와 나쁜 소식과 다소 불안한 전망이 뒤섞인 상태에서도 방향 탐색부터 합니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,76.24,86.53,10.290000000000006,해마다 그랬지만 올해도 역시 온갖 노이즈와 온갖 시그널 속에서 첫 일출을 맞았고 이제는 마음을 가다듬고 있습니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,86.55,91.84,5.290000000000006,올해가 어떤 해가 될지는 전혀 알 수 없지만 그래도 하나 확실한 것이 있습니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,93.1,99.77,6.670000000000002,과거의 거기도 아니고 지금의 여기도 아니고 앞으로의 저기를 향해 열심히 나아갈 거라는 마음.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,100.79,103.81,3.019999999999996,그 하나라도 확실히 하려 합니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,114.55,122.28,7.730000000000004,저 먼 우주로 떠난 지 오래인 스티븐 호킹이 우리를 응원합니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,122.3,127.56,5.260000000000005,용감하게 호기심을 가지고 단호하게 장애물을 극복하자.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,127.58,131.83,4.250000000000014,우리는 그렇게 할 수 있다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,131.85,135.31,3.460000000000008,1월 4일 일요일입니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
