Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,28.13,28.1,고객들의 마음을 사로잡기 위해 SBS 라디오와 함께하세요.,SPEAKER_12:1.00s(1.000),SPEAKER_12,AD
speech,38.76,51.87,13.11,박하선의 시내타운,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,62.47,67.64,5.170000000000002,미드 영거에서 이혼으로 싱글맘이 된 라이자.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,67.66,73.61,5.950000000000003,취업이 급한데 매번 경력 단절을 이유로 미끄러집니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,73.63,75.53,1.9000000000000057,그때 친구가 말하죠.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,76.09,77.19,1.0999999999999943,아우 뭐가 문제야.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,77.93,79.25,1.3199999999999932,넌 슈퍼동안이잖아.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,79.92,82.62,2.700000000000003,이력서에 그냥 20대라고 해버려.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,87.39,116.3,28.91,좀 황당한 설정이지만 드라마에서 라이자를 보면 20대라고 속을 법도 해요 어쨌든 40대 라이자는 20대 MG로 신분세탁에 성공을 하고 드디어 들어가게 된 회사에서 꼰대 상사가 툭하면 이런 말을 합니다 야 너네는 옛날에 파이팅이 없어 그게 너네 세대의 문제인 거야 이걸 보면 편견이 얼마나 부질없는 건지 알 수 있죠,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,116.89,123.36,6.469999999999999,드라마 속 색안경을 낀 사람들은 끝까지 진실을 보지 못합니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,123.38,133.13,9.75,그러니까 오늘의 결론은 남한테 휘둘릴 것 없이 그냥 내 바이브대로 살면 된다는 거예요.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,133.17,133.51,0.3400000000000034,안녕하세요.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,134.46,135.88,1.4199999999999875,박하선의 시내타운 박하선입니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,163.79,189.51,25.72,I was born like this don't even gotta try I like shouting they get better over time They just say I'm not the baddest bitch you like,SPEAKER_08:1.00s(1.000),SPEAKER_08,MUSIC
speech,338.04,340.7,2.659999999999968,11월 23일 토요일입니다.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,340.72,342.7,1.9799999999999611,박하산의 시내타운 첫 곡은요.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,342.72,347.15,4.42999999999995,미드 영거에서 리조의 주스 듣고 왔어요.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
speech,347.17,353.21,6.039999999999964,미드 영거 2015년부터 2021년까지 방영된 작품.,SPEAKER_24:1.00s(1.000),SPEAKER_24,DJ
