Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.28,2.79,2.51,KBS만이 제공 가능한 무료 서비스.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,3.27,5.73,2.4600000000000004,스마트폰에서 즐겨보세요.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,5.75,9.64,3.890000000000001,"40회 실시간 채널, 5만 개의 다시 보기.",SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,9.66,15.15,5.49,"KBS의 과거, 현재 프로그램을 소환해서 볼 수 있습니다.",SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,15.17,18.5,3.33,지금 당장 구글 플레이 애플 스토어에서 KBS 플러스를 다운받으세요.,SPEAKER_15:1.00s(1.000),SPEAKER_15,AD
speech,36.58,40.42,3.8400000000000034,이은지의 가요광장 안녕하세요.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,40.44,42.73,2.289999999999999,DJ 이은지입니다.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,54.35,62.34,7.990000000000002,요즘에는 버스 정류장이나 지하철 좌석에도 엉뜨 엉덩이를 뜨뜻하게 해주는 온열 울자가 있잖아요.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,62.96,64.44,1.4799999999999969,좋은데 문제가요.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,64.84,65.64,0.7999999999999972,한 번 앉잖아요.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,66.02,66.94,0.9200000000000016,일어나기 싫어요.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,67.67,70.91,3.239999999999995,약간 가요광장하고 닮지 않았나요?,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,71.69,73.71,2.019999999999996,한 번 들으면 끊기가 어렵잖아요.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,74.11,81.22,7.109999999999999,이 정도면 이은지의 가요광장 앞에 라디오계의 엉뜨 붙여도 되겠죠?,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,130.22,131.39,1.1699999999999875,기상캐스터 배혜지,SPEAKER_14:1.00s(1.000),SPEAKER_14,AD
speech,187.28,194.13,6.849999999999994,저도 감출 수 없는 건 꿈에도 원하고 있는 것,SPEAKER_14:1.00s(1.000),SPEAKER_14,AD
speech,229.03,258.12,29.090000000000003,이미 알고 있어요 그대 나와 같단 걸 눈부시긴 심장 속에 새겨진 사랑인 걸 그대 때문에 영원히 이 시작,SPEAKER_14:1.00s(1.000),SPEAKER_14,AD
speech,275.85,277.49,1.6399999999999864,아멘,SPEAKER_14:1.00s(1.000),SPEAKER_14,AD
speech,296.61,302.1,5.490000000000009,이은지의 가요광장 오늘 첫 곡은요 써니힐 두근두근 이었습니다.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,302.96,305.31,2.3500000000000227,취자들 잘 지내고 있나요?,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,305.67,308.39,2.7199999999999704,세상에나 어쩜 이렇게 날이 계속 추워요?,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,308.93,317.05,8.120000000000005,오늘 추워서 많이 따뜻하게 입으신 분들 또 바깥활동 야외활동 하시는 분들은요 몸 따뜻하게 계셔야 될 것 같아요.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,317.03,319.51,2.480000000000018,텐디가 엉뜨 이야기했는데요.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,319.75,322.56,2.8100000000000023,버스 정류장에도 요즘 엉뜨가 있더라고요.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,323.4,327.16,3.760000000000048,엉뜨가 되어 있는 의자도 있고 지하철도 엉뜨.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,327.72,332.61,4.889999999999986,어디 이렇게 좀 쉼터나 쉴 수 있는 그런 곳에 엉뜨들이 많이 있더라고요.,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
speech,333.17,335.27,2.099999999999966,그래서 가요광장도...,SPEAKER_05:1.00s(1.000),SPEAKER_05,DJ
