Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,3.66,3.63,업그레이드합니다.,SPEAKER_02:1.00s(1.000),SPEAKER_02,AD
speech,3.68,8.73,5.050000000000001,KBS 플러스 KBS만이 제공 가능한 무료 서비스 스마트폰에서 즐겨보세요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,AD
speech,8.75,18.15,9.4,40개의 실시간 채널 5만 개의 다시 보기 KBS의 과거 현재 프로그램을 소환해서 볼 수 있습니다.,SPEAKER_02:1.00s(1.000),SPEAKER_02,AD
speech,18.17,21.31,3.139999999999997,지금 당장 구글 플레이 애플 스토어에서 KBS 플러스를 다운받으세요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,AD
speech,39.87,44.56,4.690000000000005,이은지의 가요광장 안녕하세요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,44.92,47.01,2.0899999999999963,DJ 이은지입니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,57.86,63.61,5.75,오늘 같은 강추위에 보일러가 고장났다면 여러분은 어떻게 하시겠어요?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,63.63,68.38,4.749999999999993,1번 얼어 죽어도 찬물로라도 감고 나간다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,68.4,71.54,3.140000000000001,2번 안 감고 모자를 쓴다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,72.02,78.01,5.990000000000009,3번 가까운 뷰티 드러그 스토어에 들러 물 없이 사용할 수 있는 노워시 샴푸를 산다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,78.03,82.53,4.5,4번 연차 쓰고 근처 찜질방으로 간다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,82.55,84.48,1.9300000000000068,이게 최고 아닌가요?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,84.46,85.7,1.240000000000009,안 되겠죠?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,85.72,87.12,1.4000000000000057,어렵겠죠?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,87.14,90.03,2.890000000000001,그치만 생각은 할 수 있잖아요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,112.84,113.2,0.3599999999999994,네. my shining star,SPEAKER_11:1.00s(1.000),SPEAKER_11,MUSIC
speech,119.14,124.13,4.989999999999995,내 Shining Star Shielding Star,SPEAKER_11:1.00s(1.000),SPEAKER_11,MUSIC
speech,177.56,182.4,4.840000000000003,내 맘속에 사는 너 달려,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,223.59,236.54,12.949999999999989,지금 네 꿈은 그나마 깨어났어 My love 놀라서 미치겠어 네가 너무 그리워 어디서 헤매는 거 맞지 날 보러 와주는 거 맞지 오래오래 기다렸잖아 Hold me,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,302.33,312.07,9.740000000000007,이은지의 가요광장 오늘 첫 곡은요 라붐 겨울동화 였습니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,312.91,315.68,2.769999999999982,추자들 추자들이 있는 그곳은 어때요?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,316.04,317.86,1.8199999999999927,많이 춥지요?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,317.88,320.36,2.480000000000018,와 주말 내내도 정말 추웠고요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,321.11,321.49,0.3799999999999954,토요일이었어요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,321.47,342.63,21.159999999999968,지난 토요일에는 강풍이 엄청 많이 불어서요 집에 있는데도 창문 흔들리는 소리 나무들 흔들리는 소리 그런 소리들 때문에 너무 깜짝 놀랐던 그런 기억이 나요 날이 추우면 여러 이슈들이 많이 생기죠 보일러 고장 이슈,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,343.08,344.58,1.5,수도 동파 이슈.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,345.33,348.17,2.840000000000032,수도 동파 돼보신 분 있어요?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,348.19,357.69,9.5,텐디는 옛날에 아파트 살 때 1층에 살았는데 1층에 수도가 얼어서 텐디 집 앞에 물이 그냥 가득 넘쳐난 거예요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,358.33,361.55,3.2200000000000277,그래서 어릴 적 기억에 어머 진짜 겨울은 무서운 거구나.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,362.01,365.0,2.990000000000009,그러면 텐디 되게 놀랐던 그런 기억이 있어요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,365.24,367.44,2.1999999999999886,또 특히나 시동 안 걸리는 문제.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,367.5,368.37,0.8700000000000045,어우.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,368.35,388.36,20.00999999999999,너무 싫어 아침부터 아침부터 시동이 안 걸려 부랴부랴 연락해 또 늦는다고 회사에다가 미리 얘기해 그리고 이게 또 시동이 오늘만 안 걸린 게 아니라 또 언제 안 걸릴지 모르니까 아마도 마음이 불안하신 분들 진짜 많으실 것 같아요 이민지님,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,388.34,392.13,3.790000000000021,3번 드럭스 스토어에서 드라이 샴푸를 사고 버틴다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,392.51,395.58,3.069999999999993,안 그래도 보일러가 말썽이라 어제 찬물로 샤워했어요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,396.08,397.9,1.8199999999999927,오늘 2시에 기사님이 오시기로 했어요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,398.32,402.15,3.829999999999984,남의 일 같지 않는 보일러 고장 얘기에 반갑네요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,402.4,408.33,5.930000000000007,그쵸 텐디가 오늘 오프닝에서 만약에 보일러가 고장났다면 어떻게 하시겠습니까?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,408.81,411.94,3.1299999999999955,얼어 죽어도 찬물로라도 씻고 나간다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,411.96,413.42,1.4600000000000364,안 감고 모자 쓴다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,414.02,416.91,2.890000000000043,뷰티 드러그 스토어에 들러 노워시 샴푸라도 쓴다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,417.41,421.3,3.8899999999999855,연차 쓰고 근처 찜질방으로 가고 싶지만 이거는...,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,421.28,442.18,20.900000000000038,후보 보기에 있을 수 없을 정도로 너무 꿈같은 이야기라서 차마 끝까지 다 읽지를 못했어요 보일러 고장 얘기가 반갑다고요 민지님 민지님도 보일러 고장나가지고 지금 너무너무 불편하실 것 같아 홍사민님 보일러 이슈가 있다면 그냥 친구집 갈랍니다,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,442.73,443.33,0.5999999999999659,굿 아이디어.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,444.03,444.87,0.8400000000000318,이 생각을 못했네요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,445.5,451.18,5.680000000000007,우리 딸 자취 첫날부터 보일러 고장으로 쪽잠 자다가 담이 와서 지금 엄청 고생 중.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,451.64,453.81,2.170000000000016,그냥 따뜻한 친구 집으로 고고싱 해야죠.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,454.27,455.99,1.7200000000000273,우리 딸 멀리서 고생이 많아요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,456.29,457.53,1.2399999999999525,데리고 오고 싶어요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,458.9,459.88,0.9800000000000182,어머 사미님.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,459.86,485.48,25.620000000000005,딸내미 데리고 오고 싶대요 우리 딸내미 지금 밖에서 학교 때문에 혹은 회사 때문에 자취하는 친구들이 있을 거 아닙니까 그때 혼자서 밖에서 얼마를 고생이 많아 그냥 집에 왔으면 좋겠다 그런 생각 하시고 있군요 이런 마음들을 엄마의 마음은 딸들은 잘 모릅니다 그냥 지금 정신없이 지내고 있는데,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,485.46,487.6,2.140000000000043,문자라도 많이 많이 얘기해 주세요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,487.66,488.86,1.1999999999999886,데리고 오고 싶다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,489.36,490.32,0.9599999999999796,언제 올 거야?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,491.26,492.25,0.9900000000000092,이번 주말은 오니?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,492.71,494.89,2.180000000000007,그런 문자 많이 많이 보내주세요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,494.91,498.94,4.029999999999973,4066님 1번 얼어 죽어도 감고 나간다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,499.44,504.24,4.800000000000011,그래서 감기 걸려서 오랫동안 힘들었던 기억이 생각납니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,504.22,533.03,28.809999999999945,얼어 죽어도 감고 나간다 대단하신 분이에요 진짜 텐디가 독한 사람들 얘기 많이 했잖아요 일 끝나고 오자마자 집에다가 착착착 옷 딱 걸어놓으시는 분 정리하시는 분 바로 씻으시는 분 밥 먹고 설거지 바로 하시는 분들 진짜 대단한 분들이라니까요 텐디는 세탁기를 돌려도 한 5분 정도는 세탁기 소리가 종료되었다는 소리를 들어도 한 5분 정도는 좀 흠...,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,533.01,552.89,19.879999999999995,놀아야 되는데 이러다가 넣는 스타일인데 그냥 뭐 띠리링 하자마자 바로 가서 탁탁탁 해서 넣으시는 분들 진짜 대단한 것 같아요 장미애님 제 차요 며칠 동안 시동이 안 걸려서 나 레카를 불렀어요 심지어 새 차에요 눈물 납니다,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,552.87,568.27,15.399999999999975,레카는 뭔가 무서워 레카 차 너무 커 너무 크고 요란 요란 그리고 뭔가 또 집이 골목길 쪽에 있으신 분들은 이런 차가 조금이라도 뭐 잘못되면 약간 좀 부담스럽지 않아요?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,568.76,579.47,10.710000000000036,텐데 예전에 집이 골목길 근처에 있을 때 아 이게 막 차 그런 이슈 때문에 누가 오더라도 아 이거 주차 어디다 하려나 이런 마음들 불편한 약간 부담부담,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,579.45,599.96,20.50999999999999,이게 걱정이 됩니다 날이 춥거나 날이 더우면 많은 이슈들이 생기는 것 같아요 취재들 오늘은 1월 12일 월요일 다들 따뜻하게 그래도 잘 지내셔야 되고요 혹시라도 안 좋은 이슈가 있다면 괜찮아요 다 조용히 잘 흘러갈 거니까 너무너무 걱정하지 마셔요,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,599.94,602.46,2.519999999999982,오늘 또 2시간 생방송으로 함께합니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,602.62,603.91,1.2899999999999636,문자 보내주십시오.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,604.29,611.67,7.3799999999999955,문자 번호 샵8910 짧은 문자 50원 긴 문자와 사진 문자 100원 어플 콩과 KBS 플러스는 무료입니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,611.69,612.49,0.7999999999999545,삼사부일은요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,612.77,614.85,2.080000000000041,가광 초대석 누구세요?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,615.5,617.54,2.039999999999964,가요광장에,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,617.52,633.54,16.019999999999982,우리 몬스타엑스 분들이 많이 많이 나와주셨어요 우리 몬베베 친구들도 굉장히 좋아하는 가요광장 지금도 오픈스튜디오에서 벌써 신나게 손을 들고 있는데요 우리 몬스타엑스 팬덤명 몬베베 친구들도 좋아하는 가요광장 우리 셔누씨 나왔죠,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,633.52,634.64,1.1200000000000043,형원 씨 나왔죠.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,635.0,636.5,1.5,아이엠 씨도 나와줬죠.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,636.92,643.05,6.129999999999996,그리고 오늘은 솔로 미니 2집으로 돌아온 주헌 씨와 함께하도록 합니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,643.17,646.42,3.25,"궁금한 질문, 부탁하고 싶은 미션 많이 많이 보내주시고.",SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,646.44,650.71,4.269999999999982,"2026년 1, 4분기 청주 3화지 가요광장 받아쓰기.",SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,651.23,653.25,2.019999999999982,이번 주에도 역시나 계속되고요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,653.69,655.27,1.5799999999999272,오늘 준비된 선물.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,655.25,664.89,9.639999999999986,이거 내가 진행하는 것이 아니라 이거 내가 참여해야 될 것 같아 선물이 장르라냐 후라이드 앤 양념치킨 앤 치즈 보스 앤,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,667.22,670.92,3.699999999999932,와우 치킨과 치즈볼까지 얹어드립니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,671.0,674.21,3.2100000000000364,성공하신 분들 중 총 26분 뽑아드릴 거고요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,674.23,676.45,2.2200000000000277,많이 많이 참여해 주셔요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,676.47,679.39,2.919999999999959,또 하나 가요광장 영업일지도 받고 있습니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,679.58,687.18,7.599999999999909,이은지의 가요광장을 누구에게 어떻게 홍보를 했는지 사연 보내주시면 저희가 오늘의 영업사원으로 선정하고요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,687.61,689.43,1.8199999999999363,선물도 보내드릴 거예요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,689.41,709.71,20.300000000000068,이번주 광고소개 게스트 맞춤송으로 준비했습니다 오늘은 몬스타엑스 주헌씨가 나오기 때문에 이 노래로 함께합니다 음악 주세요 12시 가요 광자 들어 한낮에 아르기닌이야,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,710.05,720.58,10.530000000000086,이은지의 가요광장 1리브는 경기주택도시공사 바이노텍 미래세증권 고려기프트 세니어브랜드 금비 베스트슬립 넥스현 경기주택도시공사 제공입니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,723.63,728.46,4.830000000000041,창업을 준비하는 청년들의 든든한 발판이 되어주는 곳이 있습니다.,SPEAKER_05:1.00s(1.000),SPEAKER_05,AD
speech,728.48,737.15,8.669999999999959,GH 경기주택도시공사는 청년 창업가들이 도전에 이어갈 수 있도록 안정적인 기반을 함께 만들어가고 있습니다.,SPEAKER_02:1.00s(1.000),SPEAKER_02,AD
speech,737.42,743.95,6.530000000000086,누군가의 가능성에 무한동력이 되어주는 일. GH가 함께합니다.,SPEAKER_05:1.00s(1.000),SPEAKER_05,AD
speech,743.97,746.41,2.439999999999941,"영자야, 너 피부 클리닉 다녀왔어?",SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,746.43,747.97,1.5400000000000773,"아니, 화장품만 바꿨어.",SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,748.51,750.5,1.990000000000009,무슨 화장품인데 이렇게 달라져?,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,750.51,754.36,3.850000000000023,"리퍼브, 개인 맞춤형 화장품이라 써보면 확실히 달라.",SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,755.32,755.84,0.5199999999999818,리퍼브?,SPEAKER_07:1.00s(1.000),SPEAKER_07,AD
speech,755.86,757.78,1.919999999999959,"변화, 그 이상의 놀라움.",SPEAKER_07:1.00s(1.000),SPEAKER_07,AD
speech,757.8,761.27,3.4700000000000277,2025 APEC 공식 구원 화장품 리퍼브.,SPEAKER_17:1.00s(1.000),SPEAKER_17,AD
speech,761.29,763.17,1.8799999999999957,전국 클라운지를 검색해보세요.,SPEAKER_17:1.00s(1.000),SPEAKER_17,AD
speech,781.06,783.64,2.580000000000041,이은지의 가요광장 함께하고 계시고요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,783.8,786.96,3.160000000000082,저는 텐디 이은지입니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,786.98,791.39,4.409999999999968,혹시 서울에 거주 중이신 우리 청취자분들 그 얘기 들으셨나요?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
