Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.54,15.76,15.22,지금 당장 구글 플레이 애플 스토어에서 KBS 플러스를 다운받으세요.,SPEAKER_09:1.00s(1.000),SPEAKER_09,AD
speech,33.66,37.6,3.940000000000005,이은지의 가요광장 안녕하세요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,37.62,40.09,2.470000000000006,DJ 이은지입니다.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,51.63,53.06,1.4299999999999995,누가 그러더라고요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,53.66,63.45,9.790000000000006,러닝을 하는 사람들 중에 일정 거리를 완주한 사람보다 기록을 갱신하며 빨리 달리는 사람보다 매일 달리는 사람이 제일 무섭다고요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,64.23,67.36,3.1299999999999955,어떤 일이든 한결같이 꾸준히 한다는 거.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,67.86,69.7,1.8400000000000036,이게 진짜 대단한 거라니까요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,70.4,81.44,11.039999999999992,매일 낮 12시에 가요광장을 듣는 것이 쉬울 리가 있간.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,129.87,147.49,17.620000000000005,한 사람 단 하나의 사랑이 있었대 내일이면 인류가 잃어버릴 백종이의 사랑 Back in the day,SPEAKER_05:1.00s(1.000),SPEAKER_05,GUEST
speech,214.38,225.99,11.610000000000014,한 사람 단 하나의 사랑이 있었대 내 이름은 인류가 잃어버린,SPEAKER_06:1.00s(1.000),SPEAKER_06,GUEST
speech,264.58,285.22,20.640000000000043,한 사람 단 하나의 사랑이 있었대 내일이면 인류가 잃어버릴 백종이의 사랑 Back in the day 우리 만들어지는 사랑,SPEAKER_05:1.00s(1.000),SPEAKER_05,GUEST
speech,298.28,311.96,13.680000000000009,이은지의 가요광장 오늘 첫 곡은요 이찬혁 멸종위기 사랑 취재들 오프닝에서 세상에서 제일 무서운 사람 어떤 사람이라고 했습니까?,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,312.75,323.76,11.009999999999993,러닝하는 사람들 중에 일정 거리를 완주한 사람보다 기록을 갱신하며 빨리 달리는 사람보다 매일 달리는 사람이 제일 무섭다 진짜 무서운 것 같아요,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,323.74,340.12,16.379999999999995,특히나 눈이 오나 비가 오나 날씨가 굳거나 어제 내가 조금 늦게 잤거나 내 컨디션이 좋지 않거나 그럼에도 불구하고 매일 달리시는 분들 너무 대단하지 않아요?,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,340.1,344.74,4.639999999999986,진짜 대단하다고 생각하고 그리고 또 대단하신 분들이 누가 있어요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,344.76,350.25,5.490000000000009,나는 집에 가자마자 입은 옷 바로 정리하는 분 진짜 대단한 것 같고요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,350.83,356.42,5.590000000000032,그리고 밥 먹고 바로 치우시는 분 아 진짜 대단한 것 같아요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,356.44,365.33,8.889999999999986,진짜 많은 분들 그리고 저기 집에 있는 자전거 기구나 아니면 러닝머신에 아무것도 올려놓지 않는 분,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,365.31,386.03,20.71999999999997,보통은 우리가 옷걸이가 되잖아요 솔직히 말하면 근데 그렇게 깨끗하게 착하고 유지가 되는 분 난 대단하다고 생각이 듭니다 취자들 매일매일 뭔가 하는 거 진짜 쉽지 않지만 그래도 오늘 토요일 12시부터 2시까지 이은지의 가요광장 오늘 또 역시나 들으러 와주셔서 너무너무 감사해요,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,386.01,406.49,20.480000000000015,청취자 황상훈님도 문자 주셨는데요 듣기만 하던 유령취자에서요 회원 가입 후 글 남겨요 올해도 오후에는 이은지의 가요광장 파이팅 새해 복 많이 받으세요 이야 황상훈님 이름 어려워요 황상훈 친구들이 부르기 어려웠을 거야 출석체크 할 때도,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,406.46,434.18,27.720000000000027,황상훈 황상훈 이게 어려웠을 것 같아요 황씨여서 황재성 이건 괜찮아 황재성 이때가 아니라 언제 선배님 이름을 이렇게 불러보겠어요 황재성 이건 괜찮은데 황상훈 조금 쉽지 않지만 상훈씨 유령치자에서 어떻게 이렇게 또 가요광장에 회원 가입까지 해서 글을 남겨주셨어요 정말 정말 감사드리고 웰컴 선물로 커피 쿠폰을 보내드립니다,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,434.16,452.35,18.19,"축하드려요 오늘 2, 3부 한 주 동안 쌓인 피로 스트레스를 날려버릴 수 있는 시간이고요 펑키펑키 세러데이 준비되어 놨습니다 이 시간 여러분의 신청곡으로 채워져 있고요 소개되신 분들 중 추첨을 통해 선물 보내드릴 거니 여러분이 듣고 싶은 댄스곡이 있으시다면",SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,452.33,453.17,0.8400000000000318,보내주십시오.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,453.29,454.38,1.089999999999975,사연 보내주십시오.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,454.48,461.85,7.370000000000003,보내주실 번호 샵 8910 짧은 문자 50원 긴 문자와 사진 문자 100원 어플 콩과 KBS 플러스는 무료고요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,462.43,463.79,1.3600000000000136,중간에 깜짝 퀴즈 있습니다.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,464.25,465.29,1.0400000000000205,많은 참여 부탁드릴게요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,466.1,469.44,3.339999999999975,이쯤에서 늘 변함없이 이 자리 지켜주시는 분들이죠.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,469.46,470.98,1.5200000000000389,광고 듣고 다시 올게요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,472.01,476.21,4.199999999999989,창업을 준비하는 청년들의 든든한 발판이 되어주는 곳이 있습니다.,SPEAKER_19:1.00s(1.000),SPEAKER_19,AD
speech,476.39,485.94,9.550000000000011,GH 경기주택도시공사는 청년 창업가들이 도전에 이어갈 수 있도록 안정적인 기반을 함께 만들어가고 있습니다.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,485.96,490.91,4.9500000000000455,누군가의 가능성에 무한 동력이 되어주는 일. GH가 함께합니다.,SPEAKER_19:1.00s(1.000),SPEAKER_19,AD
speech,491.6,494.69,3.089999999999975,"영자야, 너 피부 클리닉 다녀왔어?",SPEAKER_10:1.00s(1.000),SPEAKER_10,AD
speech,494.7,496.33,1.6299999999999957,"아니, 화장품만 바꿨어.",SPEAKER_10:1.00s(1.000),SPEAKER_10,AD
speech,496.87,498.85,1.9800000000000184,무슨 화장품인데 이렇게 달라져?,SPEAKER_10:1.00s(1.000),SPEAKER_10,AD
speech,498.87,502.7,3.829999999999984,"리퍼브, 개인 맞춤형 화장품이라 써보면 확실히 달라.",SPEAKER_06:1.00s(1.000),SPEAKER_06,GUEST
speech,503.26,504.34,1.079999999999984,리퍼브?,SPEAKER_06:1.00s(1.000),SPEAKER_06,GUEST
speech,504.92,506.14,1.2199999999999704,"변화, 그 이상의 놀라움.",SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,506.16,509.69,3.5299999999999727,2025 에이팩 공식 후원 화장품 리퍼브.,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,509.71,512.63,2.920000000000016,전국 클라운지를 검색해보세요.,SPEAKER_11:1.00s(1.000),SPEAKER_11,AD
speech,512.65,512.82,0.1700000000000727,지금이야 스텝1,SPEAKER_05:1.00s(1.000),SPEAKER_05,GUEST
speech,528.98,531.44,2.4600000000000364,이은지의 가요광장 함께하고 계시고요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,532.14,533.42,1.2799999999999727,저는 텐디 이은지입니다.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,534.19,542.96,8.769999999999982,청취자 9251님 텐디 하이루 작년 4월부터 듣고 있는 취자취자 청취자입니다.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,543.62,548.19,4.57000000000005,가요광장 인별그램 보자마자 바로 시댁 단톡에 홍보했어요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,548.83,550.75,1.919999999999959,평소에도 주기적으로 어필중,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,550.73,579.3,28.569999999999936,이엔지의 가요광장 청출 조사 1위 가자 아자아자 파이팅 9251님 진짜 한 지금 이 단체방인 것 같은데요 네 단체방 단체방에다가 이렇게 또 텐디를 사진을 착 하고 보내시면서 좋은 점심 육아하랴 일하랴 날도 추운데 기운이 빠질 땐 뭐다 12시부터 2시까지 KBS 쿨FM 이엔지의 가요광장 같이 들어요,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,579.28,608.87,29.590000000000032,이은지 사랑해 님들도 사랑해 가요광장 라이팅을 또 해주셨는데요 너무 감사해요 9251님 지금 오늘의 영업사원 이벤트 계속 하고 있지요 그렇다면 9251님을 오늘의 영업사원으로 임명합니다 선물로 치킨 상품권 보내드리도록 할게요 4056님 텐디 저 텐디 잠깐만,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,609.47,611.88,2.409999999999968,텐디의 고등학교 졸업사진을 찾았어요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,612.68,615.24,2.560000000000059,제가 아는 언니랑 같은 고등학교를 나오셨더라고요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
speech,615.86,618.09,2.230000000000018,언니가 졸업앨범 뒤져보다가 발견하고 보내줬어요.,SPEAKER_02:1.00s(1.000),SPEAKER_02,DJ
