Type,Start Time,Stop Time,Duration,Transcript,Speakers,Dominant_Speaker,Predicted_Label
speech,0.03,19.07,19.04,KBS만이 제공 가능한 무료 서비스 스마트폰에서 즐겨보세요 40회 실시간 채널 음원계의 다시 보기 KBS의 과거 현재 프로그램을 소환해서 볼 수 있습니다 지금 당장 구글 플레이 애플 스토어에서 KBS 플러스를 다운받으세요,SPEAKER_17:1.00s(1.000),SPEAKER_17,AD
speech,37.46,44.4,6.939999999999998,이은지의 가요광장 안녕하세요 DJ 이은지입니다,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,55.4,60.06,4.660000000000004,오늘 같은 날은 특히나 스트레칭을 잘 해주셔야 합니다.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,60.77,67.01,6.240000000000002,빙판길에 넘어질까봐 조심조심 걷다보면 온몸에 힘이 팍 들어가구요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,67.03,72.22,5.189999999999998,운전할 때 미끄러질까봐 바짝 긴장하다 보면 도착해서 다리가 막 쑤신다니깐요.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,72.8,75.72,2.9200000000000017,그러니까 웬말하면 나가지마.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,75.74,76.47,0.730000000000004,네?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,76.48,78.01,1.5300000000000011,그게 되겠냐구요?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,78.03,79.23,1.2000000000000028,이미 나오셨다구요?,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,80.11,82.87,2.760000000000005,아이고 고생하셨어라.,SPEAKER_04:1.00s(1.000),SPEAKER_04,DJ
speech,92.0,112.32,20.319999999999997,언제부터였는지 몰라 내 맘속에 네가 가득해 항상 추웠던 내 작은 맘이 이제 그대로 따뜻해졌어요 어쩌면 우리 이토록 둘이 오랜 시간 동안 서로,SPEAKER_10:1.00s(1.000),SPEAKER_10,AD
